category,file,MAE,MAPE(%),MASE_lag1,MASE_lastValue,R2,RMSSE,SMAPE(%),last_value_index,last_value_value,nMAE,nRMSE
90,260430_150017/90/forecast_Wh_metrics_90d.json,[0.6913678302520866],[13.565804584905669],[0.9017130807494146],[1.0355188323333324],[-1.3030752741181941],[0.7367509540906203],[12.73236003763713],"[""2025-11-30T00:00:00""]",[5.85374],[0.13091484824879052],[0.16142109597343773]
90,260430_152529/90/forecast_Wh_metrics_90d.json,[0.5722443506172841],[11.546449281543115],[0.7463468703026221],[0.8570977355780254],[-0.4928204166732768],[0.5931580429462328],[10.734224457029635],"[""2025-11-30T00:00:00""]",[5.85374],[0.10835806794043888],[0.1299600914613316]
90,260430_155350/90/forecast_Wh_metrics_90d.json,[0.5375507777777778],[10.719622162516236],[0.7010979491373016],[0.8051342995252694],[-0.28285944329360935],[0.5498651284070784],[10.117520403582345],"[""2025-11-30T00:00:00""]",[5.85374],[0.10178862165619934],[0.12047467488468053]
90,260430_164542/90/forecast_Wh_metrics_90d.json,[0.49186095555555553],[9.627843459908709],[0.6415072239803745],[0.7367008704780689],[-0.06593994239904455],[0.5012253279256678],[9.30024815154577],"[""2025-11-30T00:00:00""]",[5.85374],[0.09313696637082762],[0.10981776313173977]
90,260430_171108/90/forecast_Wh_metrics_90d.json,[0.5047421703703704],[9.963968084298907],[0.6583074848346098],[0.7559941322417936],[-0.12665894285129342],[0.5153032418554593],[9.534753626716244],"[""2025-11-30T00:00:00""]",[5.85374],[0.09557610543537837],[0.11290221423824919]
90,260430_173625/90/forecast_Wh_metrics_90d.json,[0.6622052888888891],[13.473724202812448],[0.8636779800917763],[0.9918396799937161],[-1.0077852293460992],[0.6878999343851773],[12.28165699842472],"[""2025-11-30T00:00:00""]",[5.85374],[0.12539273757187339],[0.15071790638611526]
90,260430_180412/90/forecast_Wh_metrics_90d.json,[0.6755820000000001],[13.575580481220165],[0.8811244895452128],[1.0118750875786877],[-1.1176592361217659],[0.7064715527173159],[12.46414735376423],"[""2025-11-30T00:00:00""]",[5.85374],[0.12792570197743516],[0.15478692179563652]
90,260430_183114/90/forecast_Wh_metrics_90d.json,[0.5466103413113399],[10.665099247368326],[0.7129138401675723],[0.8187035578002795],[-0.29274726373953164],[0.5519801423782819],[10.299537738591534],"[""2025-11-30T00:00:00""]",[5.85374],[0.1035041070075558],[0.12093807146575751]
90,260430_190456/90/forecast_Wh_metrics_90d.json,[0.5282909259259262],[10.532082905111444],[0.6890208330563121],[0.7912650528556453],[-0.24166108269535047],[0.5409637639476751],[9.958344692490469],"[""2025-11-30T00:00:00""]",[5.85374],[0.1000352104517043],[0.1185243984734753]
90,260430_193356/90/forecast_Wh_metrics_90d.json,[0.5861585776823443],[11.065944914761673],[0.7644944322863892],[0.8779382253039913],[-0.6976021584971861],[0.6325350562896659],[11.01172595583044],"[""2025-11-30T00:00:00""]",[5.85374],[0.11099281437354581],[0.1385875396034291]
90,260430_200505/90/forecast_Wh_metrics_90d.json,[0.5222950750141192],[9.46684708293853],[0.6812007740937359],[0.7822845705951743],[-0.3244883537746803],[0.5587154905974981],[9.90920381833769],"[""2025-11-30T00:00:00""]",[5.85374],[0.09889985835995976],[0.12241377677061267]
90,260430_203321/90/forecast_Wh_metrics_90d.json,[0.9382064814814817],[18.986554051942743],[1.2236511734820947],[1.4052295141314697],[-2.634436097936363],[0.9255186172517929],[16.821277964043592],"[""2025-11-30T00:00:00""]",[5.85374],[0.1776552997908441],[0.2027798250020713]
90,260430_205431/90/forecast_Wh_metrics_90d.json,[0.6471906793787128],[12.772550139885173],[0.8440952497342848],[0.9693510563875967],[-1.0269126615629398],[0.6911688523642386],[11.867120530377424],"[""2025-11-30T00:00:00""]",[5.85374],[0.12254962679996652],[0.15143412170948553]
90,260430_212148/90/forecast_Wh_metrics_90d.json,[0.6236782222222222],[12.66350324684751],[0.8134292435204331],[0.9341345028908872],[-0.7869995944892894],[0.6489763455264879],[11.624430821561523],"[""2025-11-30T00:00:00""]",[5.85374],[0.1180973951138671],[0.14218980290975886]
90,260501_110224/90/forecast_Wh_metrics_90d.json,[0.5276278148148149],[10.51638019691559],[0.6881559736620569],[0.7902718564507231],[-0.23819173952550599],[0.5402074779565676],[9.946500705219067],"[""2025-11-30T00:00:00""]",[5.85374],[0.09990964619099583],[0.11835869727841596]
90,260501_113220/90/forecast_Wh_metrics_90d.json,[0.8108641311987534],[16.266450358493287],[1.0575655415523562],[1.214498334430395],[-1.978429912658449],[0.837838538589053],[14.703642394402255],"[""2025-11-30T00:00:00""]",[5.85374],[0.15354222461806796],[0.18356924330659674]
90,260501_120759/90/forecast_Wh_metrics_90d.json,[0.48360859259259253],[8.945350407991372],[0.6307441203108235],[0.7243406233195014],[-0.0844471170744796],[0.5055578169275162],[9.15194757087615],"[""2025-11-30T00:00:00""]",[5.85374],[0.09157432952584117],[0.11076700536765173]
90,260501_122904/90/forecast_Wh_metrics_90d.json,[0.5205361184867073],[10.219585425583901],[0.6789066637231991],[0.7796500357937409],[-0.26887021583132564],[0.5468588466921228],[9.760815437557259],"[""2025-11-30T00:00:00""]",[5.85374],[0.09856678887540134],[0.11981600279672643]
90,260501_125504/90/forecast_Wh_metrics_90d.json,[0.4789205728395061],[8.977322501198403],[0.6246297936829439],[0.7173189880506149],[-0.027070982458913706],[0.4920020023395192],[9.062158709217496],"[""2025-11-30T00:00:00""]",[5.85374],[0.0906866234919361],[0.10779694549130163]
90,260501_131815/90/forecast_Wh_metrics_90d.json,[0.49435997777777785],[9.696079972610388],[0.64476656138119],[0.740443862934902],[-0.07785873225216378],[0.504019759528858],[9.345924798243663],"[""2025-11-30T00:00:00""]",[5.85374],[0.093610171950661],[0.11043001915869878]
